0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0.4873,-4.4548,-4.09888,-4.45621,-4.47241,-4.45678,-4.45531,-4.45458,-4.44435,-4.45485,-4.44906,-4.4534199999999995,-4.36636,-4.4514,-4.44819,-4.4507699999999994,-4.45111,-4.4503900000000005,2.21636,0.49238000000000004,-1.70897,-4.46328,-1.63831,-4.46316,-4.46698,-3.4866099999999998,-1.7388599999999999,-1.53011,-4.46556,-1.94645,-4.46288,-1.5849799999999998,-1.64346,-1.6033899999999999,-4.453790000000001,-1.58798,3.4121099999999998,-1.88756,0.49145,-4.47129,-4.46654,-4.4522699999999995,-4.45119,-4.4492400000000005,-4.451,-4.449409999999999,-4.44796,-4.4532300000000005,-4.45265,-4.455019999999999,-4.4529,-4.45579,-4.45213,-4.4513300000000005,-4.45343,-4.45184,-4.45205
0.48722,-4.45421,-4.09857,-4.45591,-4.4722800000000005,-4.45653,-4.4549199999999995,-4.454219999999999,-4.4444,-4.45443,-4.4493599999999995,-4.45282,-4.36615,-4.45073,-4.44846,-4.44939,-4.45071,-4.45017,2.21564,0.49249,-1.70819,-4.46305,-1.63805,-4.46319,-4.46706,-3.48464,-1.73855,-1.5296399999999999,-4.465330000000001,-1.9462599999999999,-4.4629900000000005,-1.5851,-1.6433900000000001,-1.6032799999999998,-4.4534,-1.58776,3.4117800000000003,-1.8871799999999999,0.4914,-4.47091,-4.46631,-4.451969999999999,-4.45108,-4.44923,-4.45081,-4.44943,-4.446219999999999,-4.4531,-4.45259,-4.45483,-4.4529,-4.45568,-4.4522699999999995,-4.4519,-4.4536,-4.45113,-4.45212
0.48723,-4.45446,-4.09883,-4.45601,-4.47243,-4.45629,-4.45454,-4.4538,-4.43887,-4.45416,-4.449380000000001,-4.45287,-4.36604,-4.45115,-4.44883,-4.45052,-4.45049,-4.45036,2.21607,0.49236,-1.70829,-4.4634,-1.6383299999999998,-4.46338,-4.46689,-3.4258900000000003,-1.7375900000000002,-1.52825,-4.463509999999999,-1.94429,-4.461469999999999,-1.58419,-1.64375,-1.60395,-4.45467,-1.58913,3.4118,-1.8887599999999998,0.49131,-4.4718,-4.46695,-4.45228,-4.45071,-4.4480699999999995,-4.44914,-4.44718,-4.44606,-4.45151,-4.4516,-4.45456,-4.45298,-4.456119999999999,-4.45295,-4.45286,-4.45415,-4.4513300000000005,-4.45235
0.48712,-4.45633,-4.1004,-4.45754,-4.47403,-4.45774,-4.455769999999999,-4.45444,-4.4426,-4.45335,-4.44699,-4.45078,-4.36442,-4.44846,-4.44543,-4.44736,-4.4487,-4.448840000000001,2.21493,0.49244,-1.7086700000000001,-4.46392,-1.6392,-4.46451,-4.4682699999999995,-3.2978400000000003,-1.73974,-1.53096,-4.46649,-1.94735,-4.46403,-1.58602,-1.6446900000000002,-1.60382,-4.45309,-1.58661,3.4119,-1.88558,0.4915,-4.46884,-4.46456,-4.450819999999999,-4.45035,-4.448980000000001,-4.45111,-4.44993,-4.4493599999999995,-4.45421,-4.45322,-4.4560900000000006,-4.45408,-4.45707,-4.45355,-4.4533,-4.4543800000000005,-4.45207,-4.45174
0.48736,-4.45327,-4.09834,-4.45631,-4.47363,-4.45809,-4.4569,-4.45632,-4.44632,-4.4564699999999995,-4.451230000000001,-4.45441,-4.3674800000000005,-4.45146,-4.44846,-4.44963,-4.44951,-4.448519999999999,2.21722,0.49255,-1.7054799999999999,-4.46033,-1.6343,-4.460319999999999,-4.4644699999999995,-3.29074,-1.73734,-1.52934,-4.46574,-1.947,-4.46448,-1.58707,-1.6467,-1.60596,-4.4551,-1.58883,3.4116699999999995,-1.88725,0.49143000000000003,-4.4691,-4.46415,-4.44972,-4.44862,-4.44709,-4.448980000000001,-4.44815,-4.44791,-4.45314,-4.45271,-4.45579,-4.45378,-4.45672,-4.45294,-4.45293,-4.45407,-4.4512599999999996,-4.4518
0.48721000000000003,-4.45445,-4.09881,-4.45611,-4.4729,-4.45659,-4.4549900000000004,-4.45429,-4.43998,-4.4545699999999995,-4.44983,-4.453,-4.366569999999999,-4.4508,-4.44838,-4.4492400000000005,-4.44993,-4.4497599999999995,2.21543,0.49245,-1.7073599999999998,-4.4628,-1.63675,-4.46291,-4.46658,-3.3785300000000005,-1.73823,-1.52935,-4.46497,-1.9454599999999997,-4.46277,-1.5854,-1.64535,-1.60483,-4.454269999999999,-1.58848,3.41181,-1.8881599999999998,0.49133000000000004,-4.47114,-4.4661800000000005,-4.45181,-4.45072,-4.448919999999999,-4.45054,-4.44912,-4.4482800000000005,-4.453180000000001,-4.45275,-4.45489,-4.45299,-4.45591,-4.4524,-4.4526699999999995,-4.45368,-4.45092,-4.45204
0.48723999999999995,-4.45485,-4.099080000000001,-4.4564,-4.47316,-4.45699,-4.45549,-4.45456,-4.44393,-4.45479,-4.44918,-4.4534199999999995,-4.366619999999999,-4.45146,-4.4482099999999996,-4.4505300000000005,-4.45071,-4.4505099999999995,2.2162900000000003,0.49248000000000003,-1.7077799999999999,-4.46272,-1.6365299999999998,-4.46275,-4.466419999999999,-3.39164,-1.7381,-1.52959,-4.46519,-1.94585,-4.4635,-1.58597,-1.64619,-1.60533,-4.45448,-1.58863,3.41201,-1.88819,0.49133999999999994,-4.47112,-4.46625,-4.45191,-4.45094,-4.4488900000000005,-4.45052,-4.448919999999999,-4.44815,-4.453069999999999,-4.45275,-4.45515,-4.45291,-4.4560900000000006,-4.45255,-4.45308,-4.454269999999999,-4.452,-4.4524099999999995
0.4874,-4.45477,-4.099,-4.45645,-4.47337,-4.45706,-4.45578,-4.455,-4.445069999999999,-4.45514,-4.44992,-4.45328,-4.36648,-4.450740000000001,-4.44853,-4.44969,-4.45072,-4.45029,2.21604,0.49241,-1.70735,-4.463,-1.6361,-4.46285,-4.46658,-3.4963900000000003,-1.73852,-1.52966,-4.46559,-1.9460099999999998,-4.46381,-1.5864200000000002,-1.64671,-1.6059299999999999,-4.45444,-1.58827,3.41205,-1.8877599999999999,0.49141,-4.471080000000001,-4.4661800000000005,-4.4520599999999995,-4.45095,-4.44909,-4.45089,-4.4495,-4.44789,-4.45341,-4.45295,-4.4551099999999995,-4.45287,-4.45573,-4.45231,-4.4511199999999995,-4.45394,-4.45224,-4.4522
0.48727,-4.45477,-4.0984,-4.4552,-4.47169,-4.45496,-4.45339,-4.45244,-4.44044,-4.45292,-4.4484699999999995,-4.45223,-4.36561,-4.4513300000000005,-4.449730000000001,-4.4519,-4.45251,-4.45254,2.21501,0.4924,-1.7094099999999999,-4.46485,-1.6374799999999998,-4.46375,-4.46689,-3.46936,-1.73725,-1.5279200000000002,-4.46341,-1.9432200000000002,-4.461,-1.5835700000000001,-1.64418,-1.60343,-4.45255,-1.58712,3.4120800000000004,-1.8881599999999998,0.49127,-4.472180000000001,-4.46801,-4.45389,-4.4530400000000006,-4.4512,-4.45275,-4.45135,-4.4483,-4.45483,-4.45412,-4.4554599999999995,-4.45263,-4.4547099999999995,-4.45045,-4.45034,-4.45125,-4.44831,-4.44929
0.48728,-4.45562,-4.09928,-4.4558800000000005,-4.47169,-4.45482,-4.45266,-4.451569999999999,-4.44091,-4.4515400000000005,-4.44583,-4.44996,-4.36259,-4.44763,-4.44625,-4.44952,-4.4506,-4.44832,2.21276,0.49231,-1.7096799999999999,-4.46549,-1.63811,-4.46514,-4.46863,-3.46695,-1.73977,-1.5304,-4.46572,-1.94472,-4.46223,-1.5841,-1.64455,-1.6030200000000001,-4.45136,-1.5852600000000001,3.4118699999999995,-1.8851900000000001,0.49146000000000006,-4.46873,-4.4646,-4.45092,-4.45063,-4.44951,-4.45183,-4.45096,-4.45031,-4.45533,-4.45437,-4.45685,-4.45446,-4.45708,-4.45343,-4.45333,-4.45406,-4.45165,-4.45134
