0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0.4873,-4.45335,-3.3247,-4.45348,-4.47007,-4.45351,-4.45262,-4.45249,-4.44086,-4.454330000000001,-4.45101,-4.45475,-4.36691,-4.45416,-4.4743900000000005,-4.45399,-4.45456,-4.45377,2.22217,0.48978,-1.5805799999999999,-4.462269999999999,-1.44032,-4.46089,-4.46396,-4.46138,-1.0780100000000001,-1.04439,1.3660299999999999,-1.48241,-1.7709400000000002,-1.05666,-1.22082,-0.9653799999999999,-4.455419999999999,-1.22222,3.4137699999999995,-1.5016100000000001,0.48967,-4.47311,-4.46664,-4.4535,-4.452719999999999,-4.44963,-4.45135,-4.4488,-4.44665,-4.45089,-4.44841,-4.45068,-4.4482800000000005,-4.44914,-4.44754,-4.44752,-4.45043,-4.44883,-4.45047
0.4873,-4.453069999999999,-3.32499,-4.4539800000000005,-4.471019999999999,-4.45493,-4.45418,-4.454,-4.4398,-4.454969999999999,-4.45146,-4.45441,-4.36667,-4.45348,-4.47381,-4.45296,-4.4534199999999995,-4.45375,2.22133,0.48967,-1.58046,-4.46251,-1.4397,-4.461040000000001,-4.46392,-4.46164,-1.07786,-1.0446,1.6072799999999998,-1.48276,-2.00678,-1.0563,-1.2206,-0.96467,-4.455030000000001,-1.2212,3.41379,-1.5001799999999998,0.48963,-4.47353,-4.467,-4.45421,-4.4532099999999994,-4.45005,-4.45138,-4.44886,-4.44674,-4.45087,-4.44848,-4.45089,-4.4482800000000005,-4.44857,-4.447780000000001,-4.44803,-4.45094,-4.45006,-4.45094
0.48739,-4.45309,-3.32496,-4.45418,-4.4714599999999995,-4.45518,-4.45464,-4.454219999999999,-4.44256,-4.45581,-4.45142,-4.45526,-4.3672699999999995,-4.4539800000000005,-4.474419999999999,-4.45389,-4.45464,-4.4541699999999995,2.22237,0.48967,-1.5805,-4.46307,-1.44042,-4.4615800000000005,-4.4643,-4.46191,-1.07781,-1.0443200000000001,1.4454,-1.48206,-2.4884,-1.05556,-1.22046,-0.9644299999999999,-4.45569,-1.22174,3.41428,-1.5000799999999999,0.48983000000000004,-4.47403,-4.46756,-4.45451,-4.45363,-4.45023,-4.45186,-4.4492,-4.4469199999999995,-4.45127,-4.44942,-4.45118,-4.44848,-4.44878,-4.44799,-4.4444099999999995,-4.45105,-4.450069999999999,-4.45081
0.48733000000000004,-4.45324,-3.32501,-4.45416,-4.47128,-4.45466,-4.4543,-4.4541,-4.4438,-4.45582,-4.45225,-4.45554,-4.367430000000001,-4.454219999999999,-4.47441,-4.45335,-4.45476,-4.4542,2.22224,0.4897,-1.5798,-4.46288,-1.43926,-4.46137,-4.46422,-4.46174,-1.0776299999999999,-1.04406,0.32224,-1.48186,-2.52255,-1.05551,-1.22052,-0.96425,-4.45599,-1.22126,3.41433,-1.4994299999999998,0.48965,-4.474019999999999,-4.4675199999999995,-4.4546,-4.45369,-4.4506,-4.4518699999999995,-4.44906,-4.44641,-4.451169999999999,-4.44963,-4.45144,-4.44899,-4.45009,-4.44819,-4.44728,-4.45086,-4.44915,-4.45084
0.48735,-4.45193,-3.32321,-4.4525,-4.46968,-4.45435,-4.45413,-4.4551099999999995,-4.4436800000000005,-4.45746,-4.45408,-4.45717,-4.36899,-4.4556,-4.4751199999999995,-4.4546,-4.4538199999999994,-4.45362,2.2233400000000003,0.48983000000000004,-1.57726,-4.46036,-1.4364,-4.4585099999999995,-4.46133,-4.45881,-1.07451,-1.04083,0.43477,-1.48,-2.65004,-1.0549,-1.2207700000000001,-0.9647,-4.45744,-1.22251,3.41381,-1.50011,0.48966000000000004,-4.4756599999999995,-4.46866,-4.45531,-4.45383,-4.45006,-4.45086,-4.44756,-4.44327,-4.44876,-4.44686,-4.44834,-4.44589,-4.4467300000000005,-4.44503,-4.44492,-4.448519999999999,-4.4481,-4.44983
0.4872,-4.45538,-3.3271599999999997,-4.45627,-4.47308,-4.45713,-4.45605,-4.4558599999999995,-4.44482,-4.456180000000001,-4.451219999999999,-4.45437,-4.36705,-4.45212,-4.472180000000001,-4.45076,-4.45164,-4.451230000000001,2.22283,0.48981,-1.57663,-4.46133,-1.43816,-4.4614199999999995,-4.46502,-4.46306,-1.0783200000000002,-1.04482,1.0413,-1.4826700000000002,-2.82837,-1.05574,-1.22115,-0.96405,-4.45688,-1.2206700000000001,3.41394,-1.4964,0.48978999999999995,-4.4722,-4.46504,-4.4519400000000005,-4.4507,-4.44731,-4.44851,-4.445930000000001,-4.44421,-4.4488199999999996,-4.44729,-4.45052,-4.44896,-4.45014,-4.44975,-4.44846,-4.45322,-4.45249,-4.4532099999999994
0.48738000000000004,-4.4531,-3.32479,-4.45402,-4.47089,-4.45509,-4.45413,-4.45423,-4.44541,-4.45575,-4.4511400000000005,-4.45507,-4.36745,-4.45366,-4.473269999999999,-4.45299,-4.453469999999999,-4.453180000000001,2.22229,0.48973999999999995,-1.5776,-4.462280000000001,-1.43724,-4.4606900000000005,-4.46373,-4.46131,-1.07561,-1.04187,1.33161,-1.47966,-2.2755,-1.05263,-1.21901,-0.96209,-4.45615,-1.21989,3.41391,-1.49616,0.48976000000000003,-4.47323,-4.4668,-4.45332,-4.45264,-4.449330000000001,-4.4505099999999995,-4.44801,-4.44624,-4.45038,-4.4484699999999995,-4.4511199999999995,-4.44877,-4.44897,-4.44779,-4.44674,-4.45062,-4.4490099999999995,-4.4507900000000005
0.48731,-4.4535800000000005,-3.32544,-4.45447,-4.471419999999999,-4.45533,-4.45467,-4.45484,-4.44401,-4.45619,-4.45214,-4.45519,-4.36723,-4.45349,-4.473269999999999,-4.45236,-4.45301,-4.4526900000000005,2.22228,0.48976000000000003,-1.57679,-4.46225,-1.43692,-4.4609,-4.46371,-4.46148,-1.0747799999999998,-1.04112,1.30901,-1.4787299999999999,-1.8444,-1.05188,-1.21833,-0.96124,-4.45608,-1.21926,3.4139,-1.4953100000000001,0.48971000000000003,-4.47316,-4.46674,-4.45328,-4.45248,-4.44919,-4.45043,-4.44787,-4.44604,-4.45026,-4.44866,-4.45072,-4.44848,-4.44869,-4.44785,-4.4475,-4.45076,-4.449,-4.45098
0.48736999999999997,-4.45372,-3.3254,-4.4545699999999995,-4.47138,-4.45553,-4.45469,-4.45493,-4.44525,-4.45613,-4.45132,-4.45505,-4.367380000000001,-4.4537,-4.4737800000000005,-4.45319,-4.45334,-4.45306,2.2229900000000002,0.4898,-1.576,-4.46181,-1.43623,-4.46064,-4.46387,-4.46143,-1.07444,-1.04082,1.50627,-1.4782,-1.7378200000000001,-1.05093,-1.2178,-0.9603799999999999,-4.45614,-1.21902,3.4137800000000005,-1.49413,0.48988000000000004,-4.47299,-4.46633,-4.45315,-4.45211,-4.448869999999999,-4.4501800000000005,-4.44751,-4.44536,-4.45005,-4.44866,-4.45068,-4.44844,-4.44925,-4.44775,-4.44709,-4.45067,-4.44996,-4.451169999999999
0.48736999999999997,-4.45369,-3.32548,-4.45466,-4.4714,-4.45554,-4.45435,-4.4543800000000005,-4.446269999999999,-4.45564,-4.450830000000001,-4.45528,-4.36725,-4.45381,-4.473409999999999,-4.45217,-4.45247,-4.45105,2.2235400000000003,0.48973,-1.57369,-4.46068,-1.4354200000000001,-4.46116,-4.46505,-4.46321,-1.07549,-1.04166,1.7204400000000002,-1.47813,-2.01965,-1.04978,-1.21668,-0.9590299999999999,-4.45523,-1.21729,3.41381,-1.49168,0.48986,-4.47204,-4.46603,-4.45326,-4.45248,-4.449669999999999,-4.45085,-4.44811,-4.4450400000000005,-4.44979,-4.44815,-4.450080000000001,-4.44831,-4.4497800000000005,-4.44865,-4.4488199999999996,-4.45201,-4.45021,-4.45135
