0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0.48713999999999996,-4.45646,-4.37824,-4.45845,-4.47575,-4.45865,-4.45749,-4.45662,-4.4475,-4.45682,-4.45146,-4.4552,-4.36757,-4.45277,-4.450480000000001,-4.45171,-4.45292,-4.45177,2.21925,0.49255,-1.63333,-4.06248,-1.5768,-4.1034,-3.90131,-4.05679,-1.73442,-1.56006,3.4153300000000004,-1.99278,-4.008769999999999,-1.74633,-1.72331,-1.6102,-4.457409999999999,-1.6174,3.41416,-2.03399,0.49248000000000003,-4.47348,-4.469530000000001,-4.4535,-4.4526699999999995,-4.450480000000001,-4.45226,-4.450880000000001,-4.450830000000001,-4.45397,-4.45284,-4.45524,-4.45306,-4.45615,-4.45295,-4.45445,-4.45568,-4.45328,-4.45521
0.48721000000000003,-4.45653,-4.37826,-4.45838,-4.47607,-4.45878,-4.45798,-4.45673,-4.44934,-4.45714,-4.4514,-4.45559,-4.3676,-4.45273,-4.450080000000001,-4.45239,-4.45262,-4.45116,2.21984,0.49251000000000006,-1.6337899999999999,-4.09593,-1.57587,-4.1336,-3.94876,-4.09125,-1.7346099999999998,-1.56074,3.4153800000000003,-1.99255,-4.0471900000000005,-1.7466099999999998,-1.72354,-1.6102299999999998,-4.457669999999999,-1.61754,3.41415,-2.0338700000000003,0.49251999999999996,-4.473330000000001,-4.4694,-4.453119999999999,-4.45244,-4.45022,-4.45183,-4.45059,-4.4503900000000005,-4.45363,-4.45244,-4.45482,-4.45276,-4.45561,-4.45277,-4.45383,-4.45582,-4.454359999999999,-4.45516
0.48717,-4.4551,-4.37649,-4.456840000000001,-4.4743,-4.45815,-4.457269999999999,-4.45725,-4.44916,-4.45772,-4.45247,-4.45525,-4.36802,-4.45223,-4.45046,-4.45134,-4.45346,-4.45251,2.21843,0.49244,-1.63432,-4.12651,-1.57545,-4.1597599999999995,-3.99036,-4.12116,-1.73386,-1.56115,3.41517,-1.99365,-4.08419,-1.74837,-1.7255599999999998,-1.6119299999999999,-4.45947,-1.61895,3.41399,-2.03504,0.49255,-4.4722800000000005,-4.46784,-4.45115,-4.4501,-4.44762,-4.44905,-4.44785,-4.446940000000001,-4.45171,-4.45132,-4.4544,-4.45306,-4.45667,-4.4543,-4.45568,-4.45769,-4.45561,-4.457409999999999
0.48704,-4.45535,-4.3764199999999995,-4.45567,-4.4728,-4.45608,-4.45545,-4.45539,-4.44753,-4.4572199999999995,-4.45277,-4.456580000000001,-4.36864,-4.4543,-4.451969999999999,-4.454359999999999,-4.45484,-4.4534199999999995,2.21928,0.49261000000000005,-1.6345399999999999,-4.15437,-1.57558,-4.1839900000000005,-4.02885,-4.14783,-1.7314200000000002,-1.5571,3.41549,-1.9915900000000002,-4.11453,-1.74688,-1.7246400000000002,-1.6114,-4.45916,-1.6192600000000001,3.4142099999999997,-2.0365,0.49244,-4.4747699999999995,-4.47112,-4.454359999999999,-4.45332,-4.45019,-4.45103,-4.44891,-4.4469,-4.45102,-4.44957,-4.45211,-4.45009,-4.4538,-4.4515,-4.45386,-4.45589,-4.45407,-4.4567
0.48736,-4.45326,-4.37489,-4.455430000000001,-4.4732199999999995,-4.457409999999999,-4.457269999999999,-4.45728,-4.4511400000000005,-4.45886,-4.45341,-4.4576400000000005,-4.36989,-4.45455,-4.451,-4.45191,-4.452719999999999,-4.45115,2.22059,0.49248000000000003,-1.6333600000000001,-4.17971,-1.57579,-4.20907,-4.0681,-4.17745,-1.7348599999999998,-1.5599,3.41523,-1.9930700000000001,-4.144430000000001,-1.7465400000000002,-1.7231299999999998,-1.60931,-4.4568900000000005,-1.61661,3.4142,-2.0341400000000003,0.49248000000000003,-4.47388,-4.470330000000001,-4.45412,-4.45288,-4.45027,-4.4513,-4.44992,-4.44939,-4.4525,-4.45119,-4.4542,-4.45214,-4.4555,-4.45258,-4.45406,-4.45562,-4.45413,-4.455369999999999
0.48718,-4.454940000000001,-4.37632,-4.4562800000000005,-4.47371,-4.45739,-4.4569,-4.45641,-4.44913,-4.4574300000000004,-4.45277,-4.45632,-4.368869999999999,-4.45378,-4.45127,-4.45315,-4.45365,-4.4526,2.21957,0.49253,-1.63527,-4.20442,-1.57569,-4.230169999999999,-4.10081,-4.20068,-1.7337900000000002,-1.5602200000000002,3.41551,-1.99164,-4.17092,-1.74626,-1.72348,-1.60971,-4.45791,-1.6173899999999999,3.41424,-2.0345299999999997,0.49241999999999997,-4.4739,-4.47007,-4.45366,-4.45264,-4.45006,-4.45134,-4.4498,-4.44952,-4.4525,-4.45092,-4.4541900000000005,-4.45214,-4.45562,-4.4526,-4.45305,-4.45567,-4.45446,-4.4554599999999995
0.48727,-4.454359999999999,-4.3758,-4.45576,-4.47288,-4.45699,-4.45636,-4.456119999999999,-4.44152,-4.45729,-4.452719999999999,-4.45601,-4.3689,-4.45357,-4.45096,-4.45207,-4.45369,-4.45292,2.21842,0.4925,-1.63495,-4.22595,-1.57584,-4.24916,-4.1308,-4.22192,-1.73305,-1.55857,3.41489,-1.9911400000000001,-4.19528,-1.74594,-1.72308,-1.60938,-4.4578,-1.61719,3.41374,-2.03424,0.49253,-4.47369,-4.4698199999999995,-4.45345,-4.45242,-4.44984,-4.450880000000001,-4.449380000000001,-4.44879,-4.4520800000000005,-4.4513300000000005,-4.45377,-4.45176,-4.45498,-4.45225,-4.45367,-4.45544,-4.45351,-4.45549
0.48718999999999996,-4.4546,-4.37573,-4.45539,-4.472659999999999,-4.456169999999999,-4.4557,-4.45564,-4.448169999999999,-4.45715,-4.45161,-4.45613,-4.36866,-4.45365,-4.45038,-4.45319,-4.45345,-4.45265,2.21929,0.49251000000000006,-1.63524,-4.24558,-1.57657,-4.26714,-4.15918,-4.242430000000001,-1.73305,-1.5582799999999999,3.41509,-1.99115,-4.21727,-1.745,-1.72197,-1.6083,-4.45708,-1.61687,3.41382,-2.03389,0.49243000000000003,-4.47419,-4.47054,-4.45372,-4.45298,-4.44986,-4.45109,-4.44959,-4.448869999999999,-4.45222,-4.45136,-4.45381,-4.4516599999999995,-4.45493,-4.45213,-4.453790000000001,-4.45512,-4.4528300000000005,-4.45469
0.48706000000000005,-4.4569,-4.3782,-4.45814,-4.47515,-4.4587699999999995,-4.45768,-4.45662,-4.44766,-4.456259999999999,-4.4509300000000005,-4.45402,-4.36725,-4.4512,-4.448519999999999,-4.44947,-4.45127,-4.450880000000001,2.21901,0.49246,-1.63608,-4.26537,-1.57844,-4.28589,-4.1873,-4.263669999999999,-1.73585,-1.5605200000000001,3.41526,-1.9932900000000002,-4.2404,-1.74678,-1.72302,-1.60835,-4.45641,-1.61495,3.4143199999999996,-2.03172,0.49265,-4.47192,-4.46849,-4.45288,-4.452719999999999,-4.4507699999999994,-4.452459999999999,-4.4514,-4.45072,-4.4541,-4.4532300000000005,-4.45566,-4.45362,-4.4569,-4.45402,-4.45474,-4.45642,-4.45449,-4.4549
0.48723,-4.4555,-4.37748,-4.458,-4.475280000000001,-4.4593,-4.45876,-4.45817,-4.442769999999999,-4.45903,-4.45456,-4.4578,-4.3702,-4.45458,-4.451309999999999,-4.4523,-4.45153,-4.450830000000001,2.2210400000000003,0.49263999999999997,-1.6332200000000001,-4.27841,-1.57378,-4.29668,-4.20696,-4.27727,-1.73289,-1.55819,3.4152,-1.99272,-4.25962,-1.74721,-1.72415,-1.61025,-4.45927,-1.6179,3.41402,-2.03575,0.49253,-4.47336,-4.4688300000000005,-4.45199,-4.4509099999999995,-4.44787,-4.4493,-4.448119999999999,-4.44693,-4.4521,-4.45213,-4.45518,-4.45376,-4.45734,-4.45467,-4.45571,-4.45729,-4.4552,-4.45683
