0.7517,3.22305,-4.35851,-4.33675,-0.3143,-4.3354,-4.35958,0.74269,-4.34814,0.13388,-4.36322,0.47113999999999995,0.87416,0.41331999999999997,1.44376,0.40078,-2.11749,0.73624,-4.3606300000000005,0.8250299999999999,-4.37747,-4.37561,-0.2601,1.27526,-4.3802,3.25409,1.6491900000000002,-4.34627,-4.35532,1.4585,-4.35376,-4.34679,-4.35425,-0.67243,-4.37955,-4.37913,-4.3519,-4.38112,0.79971,1.04945,3.26187,-4.36258,0.16385,-4.38946,-4.39151,-0.56388,2.8366700000000002,-4.3708800000000005,-4.38708,-4.39153,-4.36581,-4.36293,0.27806,0.04237,-0.40142,0.82732,1.19849
0.75165,3.1888,-4.35858,-4.336930000000001,-0.31353000000000003,-4.33542,-4.3596699999999995,0.7427199999999999,-4.34819,0.13464,-4.3634699999999995,0.471,0.8728799999999999,0.41186000000000006,1.44327,0.4004,-2.0459,0.73542,-4.36074,0.82499,-4.37763,-4.37575,-0.25879,1.2753299999999999,-4.380240000000001,3.26879,1.58004,-4.333419999999999,-4.3554,1.45991,-4.35386,-4.34693,-4.3541,-0.6724899999999999,-4.37965,-4.37909,-4.35142,-4.38129,0.79973,1.04982,3.26681,-4.36271,0.16329000000000002,-4.389390000000001,-4.3918,-0.56361,2.85051,-4.37119,-4.3871400000000005,-4.3914599999999995,-4.36576,-4.36303,0.27785,0.04185,-0.40151,0.8267200000000001,1.19844
0.75165,3.23612,-4.358619999999999,-4.33706,-0.31327,-4.335459999999999,-4.35974,0.74393,-4.34804,0.13396,-4.36346,0.47086999999999996,0.8720399999999999,0.41039,1.44295,0.39973000000000003,-2.05389,0.73487,-4.36072,0.82489,-4.3777,-4.37573,-0.25861999999999996,1.2752700000000001,-4.38031,3.2852099999999997,1.58419,-4.31442,-4.3553,1.4605299999999999,-4.35404,-4.34721,-4.3539900000000005,-0.67288,-4.37978,-4.37892,-4.35139,-4.38141,0.79969,1.05017,3.26737,-4.36298,0.16355,-4.38954,-4.39204,-0.56425,2.79752,-4.3711,-4.38734,-4.3914,-4.3658,-4.36322,0.2777,0.04131,-0.40163000000000004,0.8257700000000001,1.19841
0.75154,3.18645,-4.35891,-4.3371900000000005,-0.31217,-4.33576,-4.35993,0.74457,-4.34835,0.13437000000000002,-4.36359,0.47085,0.871,0.40961000000000003,1.4422,0.39902,-2.05393,0.73536,-4.36091,0.8249200000000001,-4.37781,-4.37559,-0.25837,1.27548,-4.38018,3.22837,1.60101,-4.3349,-4.35504,1.46127,-4.35404,-4.347090000000001,-4.35396,-0.67369,-4.37965,-4.37855,-4.351030000000001,-4.38129,0.7996300000000001,1.05071,3.21817,-4.36291,0.16343,-4.38964,-4.39196,-0.5638,2.80399,-4.3712800000000005,-4.38715,-4.39142,-4.3657699999999995,-4.36304,0.27825,0.041339999999999995,-0.40160999999999997,0.8256899999999999,1.19834
0.75152,3.23075,-4.35865,-4.336930000000001,-0.31189,-4.33553,-4.35974,0.7447,-4.34825,0.13459000000000002,-4.36322,0.47106000000000003,0.87097,0.40864,1.44242,0.39881,-2.01155,0.7355,-4.36075,0.82483,-4.37769,-4.37559,-0.25791,1.2751700000000001,-4.38007,3.23343,1.62435,-4.3357,-4.3552,1.46212,-4.35407,-4.34692,-4.3539900000000005,-0.6733100000000001,-4.37942,-4.37831,-4.35056,-4.38117,0.79972,1.05064,3.22451,-4.3627400000000005,0.16352,-4.38962,-4.391859999999999,-0.56392,2.81104,-4.37039,-4.38711,-4.3914599999999995,-4.3659,-4.363169999999999,0.27768000000000004,0.04043,-0.40183,0.8252299999999999,1.19818
0.75155,3.2481,-4.35859,-4.33697,-0.31140999999999996,-4.33559,-4.35955,0.74356,-4.3483,0.13512000000000002,-4.36335,0.47123999999999994,0.87059,0.40747,1.4420600000000001,0.39868000000000003,-2.04013,0.73477,-4.360869999999999,0.82496,-4.3776,-4.37574,-0.25811999999999996,1.27529,-4.38011,3.24335,1.6343,-4.33442,-4.35534,1.46194,-4.354,-4.3468800000000005,-4.3542,-0.67371,-4.37955,-4.37825,-4.34994,-4.38105,0.79957,1.05072,3.23234,-4.3629,0.16335999999999998,-4.38949,-4.39154,-0.56393,2.81842,-4.37078,-4.38699,-4.39142,-4.36586,-4.36316,0.27751,0.04059,-0.40210999999999997,0.8247399999999999,1.19815
0.75147,3.19972,-4.35843,-4.33669,-0.31089,-4.33514,-4.3594599999999994,0.74428,-4.34806,0.13522,-4.36316,0.47138,0.86974,0.40724,1.44204,0.39824,-2.09915,0.73422,-4.36077,0.8248200000000001,-4.37779,-4.375769999999999,-0.25711999999999996,1.2755299999999998,-4.38025,3.25121,1.58623,-4.33472,-4.35542,1.46367,-4.3539,-4.34668,-4.35412,-0.67385,-4.379659999999999,-4.378019999999999,-4.34932,-4.3811599999999995,0.7995,1.05151,3.23952,-4.36297,0.16334,-4.38938,-4.39156,-0.56418,2.8277200000000002,-4.37098,-4.38702,-4.39151,-4.36568,-4.36296,0.27721999999999997,0.0394,-0.40184000000000003,0.82425,1.1981899999999999
0.75162,3.25085,-4.35848,-4.336869999999999,-0.31051,-4.335369999999999,-4.35963,0.74341,-4.34804,0.13430999999999998,-4.3633,0.47148,0.86964,0.40645,1.4418,0.39797,-2.04662,0.7338600000000001,-4.36071,0.8248700000000001,-4.37784,-4.3758099999999995,-0.25643,1.27556,-4.380330000000001,3.2561,1.5962399999999999,-4.33881,-4.3552599999999995,1.4641,-4.35377,-4.34641,-4.3539900000000005,-0.67443,-4.37971,-4.3779,-4.34936,-4.38111,0.79953,1.05175,3.24494,-4.36297,0.16333,-4.38925,-4.39162,-0.5644,2.8307900000000004,-4.37067,-4.38709,-4.39156,-4.36569,-4.36304,0.2769,0.039439999999999996,-0.40192,0.8236600000000001,1.1983
0.75154,3.21157,-4.35853,-4.33675,-0.30924,-4.33516,-4.3596,0.74479,-4.34797,0.13475,-4.36324,0.4718,0.8693700000000001,0.40610999999999997,1.4417200000000001,0.39776,-2.04248,0.73402,-4.36071,0.82483,-4.37775,-4.37554,-0.25488,1.2760200000000002,-4.38007,3.27025,1.6274,-4.33943,-4.35511,1.4647,-4.353940000000001,-4.34621,-4.35406,-0.67535,-4.37975,-4.37829,-4.3497900000000005,-4.38123,0.7996,1.05244,3.2568599999999996,-4.36298,0.16325,-4.389469999999999,-4.391719999999999,-0.56413,2.84092,-4.371,-4.38704,-4.391430000000001,-4.36578,-4.36313,0.27685,0.03896,-0.40194,0.82406,1.19839
0.75161,3.26424,-4.3585400000000005,-4.33668,-0.30923,-4.335380000000001,-4.35944,0.74416,-4.347980000000001,0.13455,-4.36305,0.47179,0.86918,0.40541,1.44171,0.39755,-2.04458,0.73385,-4.36067,0.8248,-4.37763,-4.37536,-0.25453000000000003,1.27593,-4.37988,3.28312,1.64373,-4.34011,-4.35521,1.46499,-4.35414,-4.34639,-4.3541,-0.67583,-4.37969,-4.37838,-4.35051,-4.38131,0.79955,1.05244,3.26923,-4.36297,0.16335,-4.3896,-4.391780000000001,-0.56465,2.8574,-4.37096,-4.38693,-4.39123,-4.3659099999999995,-4.36306,0.27643,0.03822,-0.40221999999999997,0.82315,1.19828
0.75156,3.18336,-4.35859,-4.33668,-0.30883,-4.335430000000001,-4.35952,0.74406,-4.34818,0.1346,-4.363180000000001,0.47176999999999997,0.8687,0.40515999999999996,1.4416,0.39729000000000003,-1.98394,0.7326699999999999,-4.36072,0.8248,-4.3775699999999995,-4.37558,-0.25404,1.27613,-4.38009,3.29642,1.57565,-4.34122,-4.35542,1.46522,-4.35417,-4.3469,-4.35428,-0.6765399999999999,-4.37965,-4.3785300000000005,-4.35098,-4.3812,0.7995399999999999,1.05295,3.28124,-4.36282,0.16329000000000002,-4.38965,-4.39164,-0.56483,2.80373,-4.37106,-4.38698,-4.39158,-4.36602,-4.36294,0.27637,0.037939999999999995,-0.40212,0.8227700000000001,1.19811
0.75167,3.26117,-4.35853,-4.33675,-0.30861,-4.33549,-4.35966,0.7428899999999999,-4.34823,0.13525,-4.36322,0.47176,0.86872,0.40538,1.44155,0.39729000000000003,-2.01343,0.73345,-4.36074,0.82486,-4.37763,-4.3756699999999995,-0.25271,1.27615,-4.38015,3.31149,1.5812899999999999,-4.34248,-4.35535,1.4664,-4.35416,-4.34704,-4.35431,-0.67666,-4.3796800000000005,-4.3787,-4.35105,-4.3811800000000005,0.7994899999999999,1.05349,3.29693,-4.3627199999999995,0.16308,-4.389480000000001,-4.39159,-0.56467,2.81031,-4.3711400000000005,-4.38707,-4.3916900000000005,-4.36589,-4.36307,0.27591,0.0371,-0.40216999999999997,0.8222799999999999,1.1979600000000001
0.75162,3.16656,-4.35841,-4.33662,-0.30835,-4.33522,-4.35957,0.74307,-4.34817,0.13344,-4.36333,0.47175,0.8684700000000001,0.40459,1.4412399999999999,0.39705999999999997,-2.05241,0.73246,-4.36081,0.8248200000000001,-4.3777099999999995,-4.3757,-0.25133,1.2762,-4.38015,3.3310699999999995,1.6141,-4.34322,-4.35546,1.4664700000000002,-4.3543400000000005,-4.34733,-4.35424,-0.67756,-4.37977,-4.37896,-4.35126,-4.38129,0.7995800000000001,1.0538399999999999,3.3173199999999996,-4.3629,0.16294,-4.38949,-4.39174,-0.5653100000000001,2.81913,-4.37098,-4.387230000000001,-4.39168,-4.3659,-4.3631400000000005,0.27552,0.03737,-0.40216,0.82235,1.19789
0.75173,3.24905,-4.35841,-4.3367,-0.3076,-4.3353,-4.35956,0.74266,-4.34815,0.13427,-4.36316,0.4717,0.86774,0.4049,1.4412399999999999,0.39673,-2.10101,0.73264,-4.36071,0.82475,-4.37787,-4.3756699999999995,-0.25155,1.2763,-4.38026,3.3532300000000004,1.62931,-4.344040000000001,-4.35531,1.46679,-4.35445,-4.3472,-4.35412,-0.6785800000000001,-4.3798,-4.37896,-4.351459999999999,-4.38146,0.7996300000000001,1.05451,3.3399099999999997,-4.36308,0.16297,-4.3895599999999995,-4.39185,-0.56522,2.82591,-4.37133,-4.38724,-4.39141,-4.3659300000000005,-4.3632,0.27558,0.03702,-0.40216999999999997,0.8216600000000001,1.19841
0.75169,3.19034,-4.358619999999999,-4.33676,-0.30766,-4.3354800000000004,-4.35971,0.74236,-4.34825,0.13302,-4.36331,0.47152,0.86745,0.40412,1.44144,0.39644,-2.03495,0.7314,-4.36088,0.82475,-4.37775,-4.37554,-0.25128,1.27586,-4.38021,3.37105,1.56777,-4.34489,-4.355519999999999,1.4672100000000001,-4.35445,-4.34711,-4.35428,-0.67977,-4.38002,-4.37924,-4.35175,-4.3815599999999995,0.7994899999999999,1.05502,3.35972,-4.36316,0.16328,-4.38962,-4.391830000000001,-0.56511,2.82983,-4.37137,-4.38701,-4.391380000000001,-4.36583,-4.36284,0.27586,0.03607,-0.40203,0.82126,1.1983
0.75152,3.24405,-4.358619999999999,-4.33668,-0.30706999999999995,-4.33545,-4.3595,0.74251,-4.3482,0.13445,-4.36295,0.47163,0.86772,0.40462,1.44144,0.39652,-2.0399,0.7320800000000001,-4.36071,0.8248,-4.37763,-4.37563,-0.25043000000000004,1.2762,-4.38014,3.38594,1.5757,-4.34543,-4.35548,1.46719,-4.35424,-4.34702,-4.35441,-0.68048,-4.37984,-4.37951,-4.35216,-4.38157,0.79961,1.05544,3.3754800000000005,-4.36291,0.16321,-4.38961,-4.3916699999999995,-0.56481,2.83662,-4.37105,-4.386819999999999,-4.39147,-4.36583,-4.3627,0.27608,0.03615,-0.40210999999999997,0.8214100000000001,1.19821
0.75162,3.18702,-4.35838,-4.33667,-0.30705,-4.33545,-4.35953,0.74124,-4.3482199999999995,0.13360999999999998,-4.363119999999999,0.47145,0.8670100000000001,0.40434000000000003,1.4414200000000001,0.39671999999999996,-1.9829599999999998,0.73145,-4.3608,0.8247899999999999,-4.37763,-4.3756900000000005,-0.24946,1.27617,-4.3803,3.4007300000000003,1.5806,-4.34615,-4.35554,1.46738,-4.35429,-4.34708,-4.3545,-0.6808,-4.37993,-4.37986,-4.35229,-4.38145,0.7996,1.05598,3.39135,-4.36291,0.16330999999999998,-4.38954,-4.39159,-0.56493,2.85026,-4.371090000000001,-4.38693,-4.39136,-4.36578,-4.36285,0.27576,0.036019999999999996,-0.4021,0.8205600000000001,1.19807
0.75165,3.24392,-4.358280000000001,-4.33655,-0.30676,-4.33523,-4.35939,0.74158,-4.347980000000001,0.13329000000000002,-4.36307,0.47116,0.8679399999999999,0.40397,1.4412200000000002,0.39653,-2.01346,0.7316,-4.360580000000001,0.82485,-4.37761,-4.375719999999999,-0.24993,1.27646,-4.3802900000000005,3.41466,1.57748,-4.346769999999999,-4.35555,1.4677,-4.35441,-4.34742,-4.35439,-0.68157,-4.37997,-4.379980000000001,-4.35233,-4.38155,0.7995399999999999,1.05625,3.40615,-4.36304,0.16319,-4.389480000000001,-4.391719999999999,-0.5654,2.7953200000000002,-4.37099,-4.387,-4.3913,-4.36569,-4.36285,0.27521999999999996,0.0353,-0.40225,0.81991,1.1981700000000002
0.75173,3.19112,-4.35864,-4.33694,-0.30682,-4.33558,-4.35984,0.74092,-4.34807,0.13260999999999998,-4.36335,0.47076999999999997,0.8668799999999999,0.40385,1.4409299999999998,0.39604,-2.0502,0.73059,-4.36071,0.8248700000000001,-4.37775,-4.3756900000000005,-0.24925,1.27655,-4.3803,3.4269800000000004,1.5916299999999999,-4.34722,-4.35541,1.4683899999999999,-4.35441,-4.34759,-4.35415,-0.68253,-4.37993,-4.38002,-4.35234,-4.38166,0.7995899999999999,1.05721,3.4192699999999996,-4.36307,0.16346,-4.389530000000001,-4.391830000000001,-0.56522,2.7998,-4.37131,-4.38715,-4.3914,-4.36571,-4.36298,0.27547,0.03486,-0.40223000000000003,0.8195,1.19832
0.75168,3.24395,-4.35845,-4.33669,-0.30635999999999997,-4.335430000000001,-4.35958,0.74182,-4.348,0.13279000000000002,-4.36316,0.47068000000000004,0.8668299999999999,0.40412,1.44096,0.39634,-2.09957,0.7317100000000001,-4.360519999999999,0.8249200000000001,-4.37772,-4.37556,-0.24794000000000002,1.27643,-4.38019,3.4381699999999995,1.6123399999999999,-4.34759,-4.35532,1.4687299999999999,-4.354430000000001,-4.34759,-4.3541300000000005,-0.68247,-4.37985,-4.38005,-4.35233,-4.38155,0.79967,1.05788,3.4311800000000003,-4.36296,0.16391,-4.38952,-4.391830000000001,-0.56466,2.8049,-4.371230000000001,-4.38692,-4.39112,-4.36575,-4.3628800000000005,0.27578,0.03475,-0.40224,0.81905,1.19797
0.75164,3.19155,-4.358709999999999,-4.336880000000001,-0.30644,-4.33575,-4.359780000000001,0.741,-4.348319999999999,0.13243,-4.3633,0.4703,0.86646,0.40347,1.44096,0.39586,-2.03439,0.73068,-4.36086,0.8248200000000001,-4.377669999999999,-4.37565,-0.24838000000000002,1.27674,-4.3801,3.3142199999999997,1.5557299999999998,-4.34796,-4.35536,1.46881,-4.35447,-4.34764,-4.35423,-0.68306,-4.37973,-4.37945,-4.35243,-4.3815800000000005,0.79962,1.05869,3.3092099999999998,-4.362769999999999,0.16405,-4.3895599999999995,-4.39179,-0.5645,2.81048,-4.37113,-4.38697,-4.3913400000000005,-4.36583,-4.36294,0.27585,0.03469,-0.40233,0.81935,1.19811
0.75165,3.2402900000000003,-4.35861,-4.336790000000001,-0.30587,-4.335459999999999,-4.35951,0.74141,-4.348269999999999,0.13402999999999998,-4.36308,0.47023000000000004,0.86645,0.40381,1.44113,0.39597,-2.04193,0.73055,-4.36081,0.8248200000000001,-4.37765,-4.37573,-0.24777,1.2766899999999999,-4.38019,3.3118,1.5643799999999999,-4.34861,-4.35545,1.46935,-4.35431,-4.34755,-4.3543400000000005,-0.68225,-4.37978,-4.3794,-4.35081,-4.38135,0.7995899999999999,1.05958,3.3069900000000003,-4.36294,0.16435999999999998,-4.38941,-4.3914800000000005,-0.5643199999999999,2.81386,-4.37124,-4.38685,-4.39117,-4.36568,-4.3629,0.27616,0.03481,-0.40231,0.81898,1.19789
0.75165,3.25216,-4.35816,-4.33652,-0.30508,-4.33518,-4.35935,0.7414,-4.34788,0.13288,-4.36295,0.47039,0.86615,0.40368000000000004,1.44098,0.3958,-2.04073,0.73002,-4.36083,0.82476,-4.377759999999999,-4.3758,-0.24744000000000002,1.2767700000000002,-4.380330000000001,3.3058199999999998,1.5816700000000001,-4.34901,-4.35539,1.47055,-4.354030000000001,-4.34729,-4.3542,-0.68265,-4.37981,-4.37916,-4.3498,-4.3813699999999995,0.7996,1.06044,3.3064199999999997,-4.36298,0.16472,-4.38929,-4.3914,-0.56423,2.8264299999999998,-4.3707400000000005,-4.386909999999999,-4.3913400000000005,-4.36545,-4.36278,0.27619,0.03456,-0.402,0.8187300000000001,1.1980899999999999
0.7517,3.2069,-4.35826,-4.3365,-0.30467,-4.33517,-4.35947,0.73963,-4.34791,0.13297,-4.36304,0.47076999999999997,0.8660700000000001,0.40421999999999997,1.44131,0.39643,-2.01532,0.73029,-4.3605,0.82473,-4.37772,-4.37573,-0.24566,1.2769700000000002,-4.38031,3.29985,1.61289,-4.34743,-4.35539,1.47169,-4.3539900000000005,-4.3468800000000005,-4.35395,-0.68283,-4.37969,-4.37889,-4.3493900000000005,-4.38128,0.79964,1.06199,3.3035400000000004,-4.36287,0.16517,-4.38912,-4.39147,-0.5633199999999999,2.83259,-4.37105,-4.3868599999999995,-4.39127,-4.365469999999999,-4.3628,0.27675,0.034910000000000004,-0.40179000000000004,0.81887,1.19831
0.75167,3.1972,-4.35838,-4.33659,-0.30449,-4.33534,-4.35952,0.74123,-4.347919999999999,0.13213,-4.36304,0.4704,0.86566,0.40373000000000003,1.44109,0.39589,-2.04106,0.7297899999999999,-4.36062,0.82473,-4.37779,-4.3756,-0.24500999999999998,1.27705,-4.38011,3.2900400000000003,1.54928,-4.34009,-4.35524,1.4727,-4.35419,-4.3468599999999995,-4.35401,-0.68271,-4.37985,-4.37862,-4.3498,-4.38155,0.79953,1.06223,3.2998800000000004,-4.36311,0.16545,-4.3893,-4.3916,-0.56412,2.8486,-4.37085,-4.38689,-4.39088,-4.36557,-4.36292,0.2764,0.03495,-0.40183,0.8195100000000001,1.19815
0.75164,3.2202,-4.35832,-4.3364400000000005,-0.30403,-4.33523,-4.35936,0.74053,-4.3478699999999995,0.13275,-4.362830000000001,0.47061000000000003,0.8654,0.40426999999999996,1.4412399999999999,0.39574000000000004,-2.08885,0.7296100000000001,-4.36054,0.8246100000000001,-4.37772,-4.3754599999999995,-0.24516999999999997,1.2773700000000001,-4.37991,3.30156,1.55215,-4.31468,-4.35519,1.47316,-4.35419,-4.34681,-4.35419,-0.68306,-4.37971,-4.37846,-4.35002,-4.38135,0.7995800000000001,1.06336,3.24831,-4.36279,0.1656,-4.3894,-4.39159,-0.56372,2.7951799999999998,-4.37099,-4.38671,-4.3912,-4.36565,-4.36285,0.27715,0.035,-0.40160999999999997,0.81973,1.19822
